,Pris,address,zipcode,m2,rooms,x,y,daycare_distance,train_distance,school_distance,supermarket_distance,hospital_distance,Region
6489,1348000, Lyngholmsvej 20,9200 Aalborg SV,68,2,9.8913498,57.01003151,355.05,825.44,1177.07,412.69,3903.69,Nordjylland
6490,1798000, Borgergade 24,9000 Aalborg,79,4,9.91462499,57.05172308,381.95,463.07,224.42,256.53,384.01,Nordjylland
6491,2498000, Marstrandsgade 34,8000 Aarhus C,68,3,10.19646305,56.15399441,846.92,1407.5,915.79,497.05,6023.01,Midtjylland
6492,1598000, Skanderborgvej 92,8000 Aarhus C,53,2,10.1814546,56.1399328,379.22,2133.33,1112.56,262.65,7393.55,Midtjylland
6493,1595000, Langelandsgade 30,9000 Aalborg,61,2,9.94403529,57.04087801,563.7,1922.13,884.68,460.62,2686.0,Nordjylland
6494,2850000, Nordre Park 7,5700 Svendborg,103,3,10.60856781,55.06765835,691.91,1947.04,779.47,61.59,3011.49,Syddanmark
6495,2895000, Ordrupvej 70A,2920 Charlottenlund,70,2,12.57585389,55.76228464,292.1,2087.27,361.83,73.63,4699.59,Hovedstaden
6496,3000000, Nordre Park 7,5700 Svendborg,91,3,10.60856781,55.06765835,691.91,1947.04,779.47,61.59,3011.49,Syddanmark
6497,3000000, Nordre Park 5,5700 Svendborg,96,3,10.60857093,55.06750104,674.54,1284.58,762.11,63.42,1656.99,Syddanmark
6498,3250000, Nordre Park 7,5700 Svendborg,142,4,10.60856781,55.06765835,691.91,1947.04,779.47,61.59,3011.49,Syddanmark
6499,2695000, Skåde Skovvej 45,8270 Højbjerg,91,2,10.21916831,56.09860136,883.03,6114.26,1311.49,1411.45,13171.99,Midtjylland
6500,1345000, Skelhøjvej 25B 1 tv ,2800 Kongens Lyngby,39,1,12.48385896,55.76380186,403.63,2260.39,732.94,483.33,6227.78,Hovedstaden
6501,2095000, Sabroesvej 13B,3000 Helsingør,70,4,12.60047506,56.0352173,134.53,1305.84,987.13,771.96,1278.31,Hovedstaden
6502,1645000, Annasholmsgade 14,5000 Odense C,68,2,10.39443842,55.40701282,402.32,1169.17,354.0,185.42,4485.02,Syddanmark
6503,2095000, Kærvænget 3,8800 Viborg,100,4,9.42099358,56.46213986,860.6,3086.75,1326.35,509.55,2870.35,Midtjylland
6504,2295000, Holmegårdsvej 38,3400 Hillerød,71,2,12.31037725,55.93880858,1080.8,375.97,1022.94,1100.97,1580.68,Hovedstaden
6505,4995000, Strandkvanen 10E,4600 Køge,128,3,12.19327112,55.45272995,1327.36,1026.63,1564.27,608.22,4871.21,Hovedstaden
6506,770000, Rødkærvej 9,8471 Sabro,42,2,10.06738122,56.19675154,2547.42,9092.8,3567.9,1874.25,9769.02,Midtjylland
6507,1045000, Rosenlundsgade 10,9000 Aalborg,42,2,9.92237261,57.04351313,371.04,423.32,690.69,275.1,1198.08,Nordjylland
6508,1195000, Slotsgade 15B,6300 Gråsten,85,2,9.5952949,54.9226604,912.91,510.37,716.27,179.74,15765.29,Syddanmark
6509,1495000, Rosenkildevej 5,5881 Skårup Fyn,227,7,10.68522345,55.09326148,123.98,7308.46,532.74,735.82,8547.0,Syddanmark
6510,2799000, Vestervang 23,8000 Aarhus C,72,2,10.19392968,56.16396132,175.67,2080.35,821.39,882.1,4432.26,Midtjylland
6511,8495000, Løngangstræde 21K ,1468 København K,127,3,12.57422726,55.67563304,155.57,1067.63,557.07,270.72,3111.22,Hovedstaden
6512,5150000, Sortedam Dossering 41B,2200 København N,83,3,12.5678216,55.69177657,57.67,1492.77,558.72,533.4,682.61,Hovedstaden
6513,798000, Lillesøvej 3,8660 Skanderborg,33,1,9.93155762,56.03145923,600.53,1952.23,986.32,150.82,497.87,Midtjylland
6514,1860000, Gilleleje Hovedgade 41C,3250 Gilleleje,71,2,12.30982687,56.12318673,724.08,125.42,878.98,168.66,23800.88,Hovedstaden
6515,11995000, Korsørgade 29,2100 København Ø,151,5,12.58352428,55.70736346,216.55,2075.89,332.41,186.13,2156.61,Hovedstaden
6516,895000, Vesterbrogade 81B,7100 Vejle,74,4,9.5278764,55.71580359,361.44,858.9,517.35,540.43,876.48,Midtjylland
6517,2580000, Tårnvej 91B,2610 Rødovre,74,3,12.45303352,55.67749127,368.28,4887.55,373.98,392.7,4818.33,Hovedstaden
6518,3195000, Farum Hovedgade 63,3520 Farum,112,4,12.36244155,55.80878558,258.8,14075.66,942.12,291.5,13625.47,Hovedstaden
6519,3198000, Vestergade 1B,9300 Sæby,157,5,10.51456496,57.33394026,1055.1,12867.79,1003.81,247.33,13479.38,Nordjylland
6520,3250000, Mejerivej 8E ,2690 Karlslunde,155,4,12.22118403,55.57015269,715.55,8517.54,810.4,475.54,13215.21,Hovedstaden
6521,655000, Snerlevej 17,8930 Randers NØ,62,2,10.02943818,56.47428319,228.94,2297.13,1137.95,446.15,1965.23,Midtjylland
6522,900000, Aaby Sdr. Gade 2A ,9440 Aabybro,105,3,9.73922141,57.16259148,512.45,15633.13,430.8,594.3,19440.47,Nordjylland
6523,2195000, Vejlbovej 27,8600 Silkeborg,110,4,9.55213924,56.16016099,899.58,980.19,1017.1,784.25,2209.01,Midtjylland
6524,2495000, Mikkelborg Park 20,2970 Hørsholm,69,2,12.52445558,55.90779479,695.98,1902.06,2212.18,2372.88,18423.26,Hovedstaden
6525,3150000, Gyngemose Parkvej 49 2 th ,2860 Søborg,87,4,12.47992919,55.7265295,237.4,8417.18,684.8,442.69,3868.62,Hovedstaden
6526,1725000, Hougårdsvej 38,8220 Brabrand,74,3,10.09241724,56.15077522,297.47,7809.09,1237.29,139.91,9388.11,Midtjylland
6527,3250000, Prinsessegade 4A,1422 København K,49,2,12.59114355,55.67042369,107.46,2495.34,115.56,176.03,3092.81,Hovedstaden
6528,865000, Højtoftegade 12,8940 Randers SV,81,2,10.04394419,56.44916623,925.91,2561.2,1335.55,300.57,3205.9,Midtjylland
6529,1795000, Hadsundvej 5B ,9575 Terndrup,309,4,10.05820788,56.81377585,727.52,11704.77,1060.34,217.68,28395.19,Nordjylland
6530,3995000, Absalonsgade 34,5000 Odense C,135,4,10.39265984,55.39152111,386.62,2301.75,279.01,494.34,2294.49,Syddanmark
6531,998000, Ringen 50,6700 Esbjerg,59,2,8.46582549,55.47015287,414.97,914.63,204.16,204.27,948.04,Syddanmark
6532,1198000, Tørvebryggen 6,8900 Randers C,75,2,10.03841406,56.45697553,906.73,1268.53,1070.86,389.25,2591.08,Midtjylland
6533,1495000, St. Blichers Gade 4A 1 ,7400 Herning,94,3,8.98322201,56.13410293,722.93,723.56,749.41,914.91,1916.52,Midtjylland
6534,3870000, Ved Amagerport 12,2300 København S,68,2,12.59600303,55.66717151,305.77,2508.02,662.01,286.46,2873.06,Hovedstaden
6535,5995000, Lipkesgade 5A,2100 København Ø,96,3,12.58538973,55.69701701,241.52,903.54,430.3,78.72,1774.28,Hovedstaden
6536,495000, Hotel Skagen Strand,9990 Skagen,74,3,10.46579589,57.65992458,8897.3,318.71,8897.61,8748.55,27794.73,Nordjylland
6537,595000, Hotel Skagen Strand,9990 Skagen,74,3,10.46579589,57.65992458,8897.3,318.71,8897.61,8748.55,27794.73,Nordjylland
6538,695000, Hotel Skagen Strand,9990 Skagen,74,3,10.46579589,57.65992458,8897.3,318.71,8897.61,8748.55,27794.73,Nordjylland
6539,1198000, Danmarksgade 30 3 ,6700 Esbjerg,97,2,8.45308341,55.46713666,457.18,591.84,535.9,770.99,1190.93,Syddanmark
6540,1295000, Thuresensgade 9A 1 mf ,5000 Odense C,54,2,10.40671213,55.39269318,222.47,2166.75,852.43,204.72,3279.59,Syddanmark
6541,1795000, Vigerslevvej 254,2500 Valby,47,2,12.48918898,55.65143007,508.37,2184.69,1066.34,454.18,3527.77,Hovedstaden
6542,1895000, Østre Alle 13,9000 Aalborg,100,4,9.9478078,57.0435686,483.41,2106.64,1186.69,387.96,2867.3,Nordjylland
6543,2495000, Slotsbakken 1C,6400 Sønderborg,114,3,9.78616923,54.9077199,794.17,1037.04,826.37,495.08,1889.14,Syddanmark
6544,2895000, Dyrehavevej 2,3400 Hillerød,114,4,12.31881091,55.9327468,342.58,1348.02,585.58,155.96,555.53,Hovedstaden
6545,8650000, Højskolevej 14,2960 Rungsted Kyst,220,7,12.51224108,55.88625339,689.54,1738.59,188.09,818.78,17809.62,Hovedstaden
6546,12500000, Stokhusgade 4B,1317 København K,130,4,12.58292505,55.68905017,66.39,1035.71,411.72,216.68,1761.07,Hovedstaden
6547,495000, Tørvebryggen 4,8900 Randers C,53,2,10.03854482,56.45701038,895.7,1277.17,1059.73,378.12,2599.69,Midtjylland
6548,1875000, Strandparken 6,7600 Struer,133,4,8.58405782,56.49458774,1042.26,1473.66,1331.3,763.91,15721.38,Midtjylland
6549,2345000, Kollegievej 2B,9000 Aalborg,94,3,9.94332025,57.02471574,227.93,3275.99,572.13,66.66,3747.76,Nordjylland
6550,2495000, Kollegievej 2B,9000 Aalborg,101,3,9.94332025,57.02471574,227.93,3275.99,572.13,66.66,3747.76,Nordjylland
6551,1995000, Strandvejen 14 7 ,9492 Blokhus,84,3,9.58232379,57.25367329,2732.93,25105.42,9673.64,321.31,35657.35,Nordjylland
6552,795000, Dømmestrupvej 20E ,5792 Årslev,57,2,10.38963944,55.30672971,236.27,5196.6,710.87,654.8,10580.57,Syddanmark
6553,895000, Solbakkevej 23A,4760 Vordingborg,82,3,11.92030177,55.00950034,699.9,1669.11,1175.78,624.96,1698.05,Hovedstaden
6554,1999000, Spaden C 3,2630 Taastrup,85,3,12.2770763,55.65090273,436.78,621.89,725.57,524.89,8931.14,Hovedstaden
6555,2195000, Alleen 7D ,4180 Sorø,176,5,11.55758886,55.43639307,684.77,2448.33,303.64,1034.51,14693.07,Sjælland
6556,2260000, Tøjhushavevej 36,8900 Randers C,91,3,10.04926092,56.46394206,419.34,2020.44,138.07,401.27,2300.06,Midtjylland
6557,2360000, Tøjhushavevej 36,8900 Randers C,91,3,10.04926092,56.46394206,419.34,2020.44,138.07,401.27,2300.06,Midtjylland
6558,4495000, Dronningens Tværgade 6B,1302 København K,73,2,12.58838156,55.68369344,381.28,1423.42,584.58,180.0,2393.03,Hovedstaden
6559,825000, Rindsvej 38,8920 Randers NV,84,2,10.01906428,56.47427002,474.93,2148.18,1193.84,1056.54,2718.98,Midtjylland
6560,1295000, Skolevej 2A,9280 Storvorde,143,5,10.10019064,57.00744448,624.98,13617.09,1347.77,882.12,14194.54,Nordjylland
6561,1660000, Tøjhushavevej 36,8900 Randers C,64,3,10.04926092,56.46394206,419.34,2020.44,138.07,401.27,2300.06,Midtjylland
6562,5500000, Sundby Parkvej 10,2300 København S,109,3,12.63116947,55.66241216,434.8,4751.36,420.27,242.45,1643.78,Hovedstaden
6563,1425000, Annasholmsgade 19 ,5000 Odense C,81,2,10.39665021,55.40658057,281.59,1275.48,499.52,330.93,4630.53,Syddanmark
6564,3350000, Hvide Hus Vej 3,8400 Ebeltoft,120,2,10.68118143,56.20426795,1055.64,48928.05,1437.8,579.72,31359.99,Midtjylland
6565,4175000, Christiansgade 32,8000 Aarhus C,103,3,10.20391353,56.15578205,727.9,1250.79,629.09,374.54,5756.1,Midtjylland
6566,6195000, Pilestræde 35F,1112 København K,119,3,12.5798114,55.68058639,180.13,902.63,738.1,298.19,3975.15,Hovedstaden
6567,2249000, Trygsvej 2F,8230 Åbyhøj,65,2,10.16565345,56.15643187,661.14,3255.29,832.46,212.2,4600.49,Midtjylland
6568,2398000, Kroghsgade 10,8000 Aarhus C,51,2,10.19626421,56.14549159,75.0,1377.17,226.56,438.92,7210.39,Midtjylland
6569,3898000, Nordøstpassagen 24,8700 Horsens,143,4,9.87008058,55.85754359,765.38,3165.47,1831.61,839.35,982.45,Midtjylland
6570,4298000, Nordøstpassagen 22,8700 Horsens,144,4,9.87016052,55.85771788,744.18,3144.37,1810.51,818.15,946.35,Midtjylland
6571,6925000, Eskildsgade 2,1657 København V,141,4,12.55452596,55.67152718,73.43,908.5,353.59,162.33,3202.07,Hovedstaden
6572,2798000, Thunøgade 54,8000 Aarhus C,79,3,10.20117489,56.16075519,233.5,1548.28,298.78,381.87,5071.78,Midtjylland
6573,495000, Fjellerup Bygade 26B 1 ,8585 Glesborg,137,4,10.59027743,56.50502984,369.15,39192.09,8962.13,364.0,21986.02,Midtjylland
6574,998000, Vestergade 25B,6800 Varde,90,2,8.47762174,55.62224556,475.12,364.84,869.4,520.44,18421.13,Syddanmark
6575,3998000, Nordøstpassagen 22,8700 Horsens,144,4,9.87016052,55.85771788,744.18,3144.37,1810.51,818.15,946.35,Midtjylland
6576,1545000, Zahnsgade 13,6000 Kolding,129,4,9.46723185,55.49064267,385.66,2507.94,200.56,454.24,3034.78,Syddanmark
6577,1948000, Jenny Kammersgaards Vej 5,8700 Horsens,74,2,9.86695113,55.85893121,1090.02,2478.91,1115.64,297.65,1277.08,Midtjylland
6578,1795000, Skt. Hans Gade 32,5000 Odense C,78,3,10.39046733,55.40894192,649.59,1428.64,602.48,244.83,4561.79,Syddanmark
6579,2195000, Vadgårdsvej 3,2860 Søborg,57,2,12.49466031,55.74822048,160.19,3478.79,636.85,1308.53,4216.92,Hovedstaden
6580,2695000, Strandvejen 23,7600 Struer,255,8,8.58914735,56.49280853,1173.26,970.35,890.02,307.0,16129.37,Midtjylland
6581,4395000, Øster Teglgårdsvej 31,8800 Viborg,128,4,9.40672767,56.43220985,1058.49,2223.14,1310.98,679.93,2171.53,Midtjylland
6582,4795000, Øster Teglgårdsvej 31,8800 Viborg,138,4,9.40672767,56.43220985,1058.49,2223.14,1310.98,679.93,2171.53,Midtjylland
6583,5245000, Hasserisvej 116A st ,9000 Aalborg,162,5,9.89695207,57.04474292,922.43,1584.46,944.93,1393.26,1595.81,Nordjylland
6584,1895000, Solsortehaven 28 ,6100 Haderslev,75,2,9.47198836,55.25434141,771.09,12037.43,819.47,614.12,28345.33,Syddanmark
6585,1895000, Solsortehaven 38 ,6100 Haderslev,75,2,9.47245876,55.25438488,800.78,12067.22,788.76,643.81,28375.02,Syddanmark
6586,2300000, Solsortehaven 36 ,6100 Haderslev,100,3,9.47244341,55.25445288,793.24,12059.58,781.02,636.27,28367.48,Syddanmark
6587,2300000, Solsortehaven 34 ,6100 Haderslev,100,3,9.4724295,55.25451835,786.08,12052.42,773.46,629.01,28360.32,Syddanmark
6588,2300000, Solsortehaven 26 ,6100 Haderslev,100,3,9.47196721,55.2544153,762.58,12029.02,811.36,605.62,28336.83,Syddanmark
6589,2300000, Solsortehaven 24 ,6100 Haderslev,100,3,9.47195777,55.25448579,755.36,12021.7,802.94,598.39,28329.6,Syddanmark
6590,2300000, Solsortehaven 22 ,6100 Haderslev,100,3,9.47193946,55.2545517,747.75,12014.19,795.74,590.79,28322.1,Syddanmark
6591,2550000, Kongsvang Allé 22,8000 Aarhus C,81,3,10.18590396,56.13981829,623.58,1914.25,846.55,419.76,7174.46,Midtjylland
6592,7995000, Beddingen 11 1 11 ,9000 Aalborg,183,5,9.94334814,57.04887906,1243.76,2231.09,1696.24,469.04,2844.47,Nordjylland
6593,1595000, Mads Holms Vej 6,3000 Helsingør,64,2,12.60196958,56.03132766,255.52,1373.66,463.26,648.74,621.83,Hovedstaden
6594,495000, Bøsbrovej 10,8940 Randers SV,59,2,10.04343671,56.4507698,786.81,2156.41,1177.95,139.47,2801.21,Midtjylland
6595,2795000, Søagerparken 1,2670 Greve,81,3,12.29589152,55.58503776,616.15,14056.23,598.38,482.2,15313.09,Hovedstaden
6596,3345000, Jernbaneplads 6,4300 Holbæk,191,5,11.70761134,55.71659071,659.13,289.05,816.28,377.65,1018.1,Hovedstaden
6597,125000, Tranevej 108,9990 Skagen,74,3,10.46541222,57.66042771,8828.63,250.25,8829.04,8679.88,27726.06,Nordjylland
6598,3395000, Godthåbsvej 10,8600 Silkeborg,105,3,9.55216939,56.17130882,859.73,1722.84,972.56,182.23,699.06,Midtjylland
6599,9800000, Havneøen 11,7100 Vejle,252,3,9.55491494,55.70663224,930.68,1391.57,1251.59,875.13,2050.07,Midtjylland
6600,475000, Dageløkke Marina 2C,5953 Tranekær,39,2,10.86691012,55.0633965,5835.45,39162.38,5898.39,5270.64,38662.35,Syddanmark
6601,1145000, Fårevejle Kirkevej 7,4540 Fårevejle,93,4,11.44164032,55.80333157,3088.52,2690.94,2174.15,247.15,22119.12,Midtjylland
6602,2775000, Marius Simonsens Vej 1,8200 Aarhus N,81,3,10.20475117,56.17482305,201.15,3680.45,458.46,545.18,3501.96,Midtjylland
6603,2350000, Finderupvej 2E ,8000 Aarhus C,65,2,10.18204069,56.15552145,241.79,2112.31,1391.53,217.94,5415.52,Midtjylland
6604,2495000, Hibiscusvej 108,5200 Odense V,96,4,10.36310393,55.39775938,571.95,1819.37,626.41,627.37,2247.03,Syddanmark
6605,2495000, Strandvejen 5,8400 Ebeltoft,118,2,10.67724217,56.19897678,1144.87,49484.98,942.74,476.89,31916.92,Midtjylland
6606,4098000, Nordøstpassagen 24,8700 Horsens,125,3,9.87008058,55.85754359,765.38,3165.47,1831.61,839.35,982.45,Midtjylland
6607,4245000, Østre Stationsvej 41B,5000 Odense C,201,5,10.38087231,55.39993492,486.32,760.3,175.82,421.09,2447.93,Syddanmark
6608,4598000, Nordøstpassagen 22,8700 Horsens,159,4,9.87016052,55.85771788,744.18,3144.37,1810.51,818.15,946.35,Midtjylland
6609,4898000, Nordøstpassagen 24,8700 Horsens,143,4,9.87008058,55.85754359,765.38,3165.47,1831.61,839.35,982.45,Midtjylland
6610,4898000, Nordøstpassagen 22,8700 Horsens,159,4,9.87016052,55.85771788,744.18,3144.37,1810.51,818.15,946.35,Midtjylland
6611,1295000, Olfert Fischers Gade 10,9000 Aalborg,60,2,9.90143151,57.05556561,702.62,767.33,814.01,388.51,1320.36,Nordjylland
6612,1295000, Lindebo 25,2630 Taastrup,42,1,12.29128731,55.64337485,262.95,4298.66,872.52,1513.09,9798.01,Hovedstaden
6613,1695000, Hadsundvej 86G 1 th ,9000 Aalborg,88,4,9.95297313,57.03610751,373.99,2817.61,477.5,259.4,3506.61,Nordjylland
6614,8000000, Trangravsvej 53,1436 København K,78,2,12.59743371,55.67941178,1182.19,2367.43,904.17,764.79,4439.79,Hovedstaden
6615,8500000, Trangravsvej 53,1436 København K,85,2,12.59743371,55.67941178,1182.19,2367.43,904.17,764.79,4439.79,Hovedstaden
6616,8600000, Trangravsvej 53,1436 København K,85,2,12.59743371,55.67941178,1182.19,2367.43,904.17,764.79,4439.79,Hovedstaden
6617,995000, Dalgasparken 10,7200 Grindsted,124,4,8.93378106,55.75602089,1033.14,22385.41,1091.82,931.32,614.37,Midtjylland
6618,1849000, Vejlebrovej 96,2635 Ishøj,79,2,12.36250645,55.61250033,630.52,8448.52,595.16,685.82,8786.93,Hovedstaden
6619,2795000, Dronningensgade 54,5000 Odense C,93,3,10.37408128,55.3960949,363.37,1171.1,413.63,462.13,2103.34,Syddanmark
6620,4850000, Nordtoftevej 2,3520 Farum,192,4,12.36785945,55.81174139,219.13,13595.56,900.32,210.65,13195.47,Hovedstaden
6621,585000, Elmevej 6,7600 Struer,109,4,8.59589687,56.48132536,669.2,1797.53,997.8,702.53,15319.65,Midtjylland
6622,1049000, Udsigten 26,6000 Kolding,68,2,9.46179534,55.49805024,430.96,2120.24,864.54,100.48,1997.28,Syddanmark
6623,1925000, Kantorvænget 8,8240 Risskov,71,2,10.20555467,56.1993679,202.57,6746.76,743.88,989.27,2803.57,Midtjylland
6624,2995000, Københavnsvej 14,3400 Hillerød,104,4,12.31429761,55.93244559,581.76,995.83,540.76,465.83,905.65,Hovedstaden
6625,879000, Platanvej 61,8930 Randers NØ,95,4,10.04805009,56.48162084,273.7,3336.53,1074.57,857.59,2183.22,Midtjylland
6626,4295000, Otte Ruds Gade 108,8200 Aarhus N,115,3,10.21145088,56.17245099,216.06,3089.87,400.61,76.77,4062.78,Midtjylland
6627,5795000, Hejrevej 1B,2400 København NV,110,4,12.53460931,55.70117798,450.47,3294.2,201.29,266.68,1626.02,Hovedstaden
6628,725000, Solskinsvej 25,7730 Hanstholm,61,3,8.71611238,57.09772901,4315.67,18485.35,9062.89,9811.03,17897.87,Nordjylland
6629,2648000, Annebergvej 63,9000 Aalborg,138,4,9.89661921,57.05028026,529.68,1354.7,749.59,649.91,1111.17,Nordjylland
6630,700000, Fynsvej 79,6000 Kolding,65,2,9.49060235,55.49597924,931.07,1058.75,1966.76,1121.33,1278.79,Syddanmark
6631,975000, Arkildsdal 154 1 ,9400 Nørresundby,61,2,9.91936574,57.07412003,343.97,1822.05,1267.35,678.17,4195.84,Nordjylland
6632,1395000, Rosenørnsvej 49,5230 Odense M,53,2,10.40013854,55.38206418,233.73,2268.55,654.49,397.9,2950.4,Syddanmark
6633,2000000, Søtorvet 16,8600 Silkeborg,60,1,9.55367174,56.17191224,907.45,1736.36,1133.18,152.62,1236.48,Midtjylland
6634,3750000, Søtorvet 16,8600 Silkeborg,111,3,9.55367174,56.17191224,907.45,1736.36,1133.18,152.62,1236.48,Midtjylland
6635,3950000, Søtorvet 16,8600 Silkeborg,111,3,9.55367174,56.17191224,907.45,1736.36,1133.18,152.62,1236.48,Midtjylland
6636,1995000, Aggersvoldvej 13,2700 Brønshøj,52,2,12.49988987,55.69664663,329.78,5077.0,566.84,596.9,2311.1,Hovedstaden
6637,698000, Mølletoften 18,8940 Randers SV,77,2,10.04355628,56.44862141,1015.68,2652.47,1249.52,390.34,3297.17,Midtjylland
6638,1145000, Gersdorffsgade 11A,8700 Horsens,51,2,9.85946369,55.86100375,428.47,1792.83,428.47,438.72,1368.81,Midtjylland
6639,1795000, Vesterbakken 11B ,8600 Silkeborg,87,2,9.5179418,56.18207298,1088.74,3692.29,1092.16,553.41,4813.31,Midtjylland
6640,2195000, Brøndbyvestervej 60B,2605 Brøndby,82,3,12.40961382,55.65823947,706.53,1587.96,1396.48,670.6,2707.41,Hovedstaden
6641,495000, Snerlevej 19,8930 Randers NØ,62,3,10.02939216,56.4743824,217.61,2308.6,1126.61,457.62,1907.3,Midtjylland
6642,695000, Horsøvej 17,9500 Hobro,63,2,9.79900086,56.64099725,822.12,1294.73,896.15,549.49,1293.54,Nordjylland
6643,795000, Adelgade 105A,4720 Præstø,55,2,12.04571599,55.12274943,1041.01,12281.46,294.97,565.57,19240.99,Hovedstaden
6644,9500000, Havneøen 8,7100 Vejle,290,5,9.55533987,55.70692105,1099.31,1458.69,1313.51,1043.75,2117.08,Midtjylland
6645,1048000, Strubjerg 77,9400 Nørresundby,66,4,9.92288563,57.0709835,221.53,1646.08,1146.98,308.5,3420.28,Nordjylland
6646,1548000, Nygårdsvej 29,6700 Esbjerg,70,2,8.45621982,55.47050344,411.16,533.91,486.2,258.02,437.8,Syddanmark
6647,1995000, Klokkeskovvej 15S,8260 Viby J,93,3,10.11556103,56.13251684,163.56,4565.35,407.63,493.24,12498.78,Midtjylland
6648,2695000, Marselis Boulevard 28,8000 Aarhus C,86,3,10.2015822,56.14179638,464.17,1315.32,270.33,630.3,7641.34,Midtjylland
6649,2495000, Kongevejen 339B,2840 Holte,71,2,12.47030834,55.81415626,533.24,3687.54,353.55,408.61,10543.54,Hovedstaden
6650,3195000, Højdedraget 35,2500 Valby,74,3,12.4860678,55.66880009,545.56,2235.17,352.85,595.75,4066.13,Hovedstaden
6651,7295000, Helsinkigade 29,2150 Nordhavn,106,2,12.59788684,55.70806117,235.93,2423.16,1249.88,131.28,3158.02,Hovedstaden
6652,2095000, Hestemøllestræde 5A,4200 Slagelse,123,3,11.35693067,55.40157893,650.23,1082.36,693.49,499.11,1197.18,Sjælland
6653,850000, Dalgasparken 10,7200 Grindsted,101,3,8.93378106,55.75602089,1033.14,22385.41,1091.82,931.32,614.37,Midtjylland
6654,1095000, Sct. Mogens Gade 32E,8800 Viborg,61,2,9.41231744,56.45325568,988.82,2175.59,878.84,406.42,1394.3,Midtjylland
6655,1098000, Islandsgade 38 st tv ,6700 Esbjerg,65,2,8.44364209,55.46853042,546.41,1199.68,493.17,282.99,1447.96,Syddanmark
6656,5550000, Nørrebrogade 18,8000 Aarhus C,127,5,10.21082099,56.16315903,312.2,2579.33,295.13,489.17,5018.14,Midtjylland
6657,770000, Hildursvej 1,8920 Randers NV,73,3,10.01695066,56.47111571,607.99,1665.15,761.5,629.01,2611.45,Midtjylland
6658,2995000, Fuglsang Holm 5,7400 Herning,140,4,8.94250292,56.15792719,1688.69,4343.16,1482.07,1102.97,3563.5,Midtjylland
6659,1245000, Sct. Nicolaj Gade 38B,8800 Viborg,73,3,9.41369581,56.45348855,984.62,2118.7,1012.64,540.22,1646.6,Midtjylland
6660,1895000, Nørre Boulevard 134,4600 Køge,54,2,12.18229514,55.46745471,722.62,1393.32,930.16,640.93,2358.29,Hovedstaden
6661,1498000, Vendsysselgade 2,9000 Aalborg,61,2,9.94235956,57.04170449,457.16,1764.22,740.85,316.79,2783.56,Nordjylland
6662,1648000, Rosensgade 16,8300 Odder,88,3,10.14702171,55.97250631,459.83,18394.42,543.39,311.7,19532.87,Midtjylland
6663,7495000, Dagmar Petersens Gade 102,8000 Aarhus C,167,4,10.22737322,56.16715324,1200.97,2737.73,1554.22,1042.47,6384.54,Midtjylland
