,new_index,Pris,address,zipcode,m2,rooms,x,y,daycare_distance,train_distance,school_distance,supermarket_distance,hospital_distance,Region
4035,4035, 2.795.000, Borups Alle 116,2000 Frederiksberg,130,5,12.53330395,55.69367314,410.46,3312.24,573.99,94.85,1375.17,Hovedstaden
4036,4036, 2.995.000, Usserød Kongevej 41,2970 Hørsholm,130,4,12.49753882,55.88468432,135.28,2646.42,943.88,355.19,16515.72,Hovedstaden
4037,4037, 2.995.000, Usserød Kongevej 41,2970 Hørsholm,130,4,12.49753882,55.88468432,135.28,2646.42,943.88,355.19,16515.72,Hovedstaden
4038,4038, 3.075.000, Usserød Kongevej 41,2970 Hørsholm,140,4,12.49753882,55.88468432,135.28,2646.42,943.88,355.19,16515.72,Hovedstaden
4039,4039, 3.195.000, Ved Amagerbanen 31D 4 2 ,2300 København S,113,3,12.62714006,55.66635058,603.9,4723.47,621.6,624.31,2449.11,Hovedstaden
4040,4040, 3.295.000, Usserød Kongevej 41,2970 Hørsholm,140,4,12.49753882,55.88468432,135.28,2646.42,943.88,355.19,16515.72,Hovedstaden
4041,4041, 3.495.000, Usserød Kongevej 41,2970 Hørsholm,142,4,12.49753882,55.88468432,135.28,2646.42,943.88,355.19,16515.72,Hovedstaden
4042,4042, 3.695.000, Ørestads Boulevard 55A 7 701 ,2300 København S,140,3,12.583188,55.63483158,138.01,863.92,547.0,208.68,4582.0,Hovedstaden
4043,4043, 3.700.000, Uplandsgade 20,2300 København S,182,5,12.60157101,55.66712999,163.14,2987.22,384.74,266.06,2493.56,Hovedstaden
4044,4044, 3.895.000, Schlegels Alle 3,1807 Frederiksberg C,110,3,12.53306315,55.67121167,278.77,1757.96,403.93,146.78,2440.12,Hovedstaden
4045,4045, 3.995.000, Strandgade 44G,1401 København K,101,3,12.59212119,55.67475754,471.0,2369.44,363.53,347.84,3751.51,Hovedstaden
4046,4046, 3.995.000, Irma Pedersens Gade 116,8000 Aarhus C,163,4,10.22714324,56.16393878,1192.45,2610.02,1545.8,1049.55,6503.42,Midtjylland
4047,4047, 3.998.000, Madvigs Alle 9,1829 Frederiksberg C,181,6,12.540957,55.67542907,482.59,1991.07,478.99,196.33,2211.44,Hovedstaden
4048,4048, 4.745.000, Årestrupsvej 26,9000 Aalborg,54,2,9.96742791,57.04155174,167.87,3590.68,823.84,273.77,4210.64,Nordjylland
4049,4049, 4.950.000, Alsgade 26,6400 Sønderborg,88,3,9.79972465,54.91545496,620.25,1680.18,801.85,848.07,1377.38,Syddanmark
4050,4050, 4.950.000, Svendborgvej 175,4700 Næstved,69,3,11.76307126,55.20854216,302.9,3832.7,661.47,532.92,4438.41,Hovedstaden
4051,4051, 5.250.000, Mejerivej 8K,4560 Vig,83,3,11.58281495,55.85228082,269.53,349.93,973.0,485.61,11246.62,Midtjylland
4052,4052, 5.695.000, Asser Rigs Vej 31C,8960 Randers SØ,96,3,10.06101938,56.44420563,541.09,3712.78,700.35,989.28,4793.21,Midtjylland
4053,4053, 5.745.000, Thuresensgade 33C,5000 Odense C,66,2,10.40886826,55.39226673,126.72,2326.0,975.85,152.77,3385.62,Syddanmark
4054,4054, 5.795.000, Danmarksgade 77,9000 Aalborg,90,3,9.928672,57.04551923,244.45,941.78,858.73,304.66,1550.34,Nordjylland
4055,4055, 5.877.000, Filstedvej 12,9000 Aalborg,126,5,9.95726171,57.03555293,430.39,3696.05,151.62,576.22,3637.2,Nordjylland
4056,4056, 6.495.000, Aldershvilevej 106,2880 Bagsværd,47,1,12.45734952,55.76269391,909.09,3813.13,551.84,578.01,4850.96,Hovedstaden
4057,4057, 6.645.000, Bregnerødvej 66,3460 Birkerød,68,3,12.41297448,55.83925782,436.53,9972.41,445.88,1387.65,14388.14,Hovedstaden
4058,4058, 6.695.000, Vigerslevvej 318,2500 Valby,59,3,12.49382241,55.64711964,130.98,1938.0,648.97,714.99,4096.94,Hovedstaden
4059,4059, 6.895.000, Skt. Nicolaus Gade 3,8000 Aarhus C,51,2,10.19933253,56.15107256,832.56,688.31,808.0,31.62,6208.42,Midtjylland
4060,4060, 6.995.000, Nordre Strandvej 339B 1 ,3100 Hornbæk,72,3,12.45591303,56.08981996,479.04,259.81,347.99,143.02,12693.04,Hovedstaden
4061,4061, 6.999.999, Engelsborgvej 28E,2800 Kongens Lyngby,64,3,12.49911309,55.76816273,315.42,1037.84,248.81,487.29,5356.69,Hovedstaden
4062,4062, 7.395.000, Offenbachsvej 30 st tv ,2450 København SV,51,2,12.52993511,55.64909841,374.0,1204.85,423.57,256.71,4822.01,Hovedstaden
4063,4063, 7.695.000, Jagtvej 141,2200 København N,68,2,12.55354473,55.69875484,31.9,2475.85,479.98,34.34,1058.39,Hovedstaden
4064,4064, 7.995.000, Svanelundsvej 6B ,9800 Hjørring,135,4,9.9811352,57.45523674,653.18,666.99,1337.62,465.2,1822.75,Nordjylland
4065,4065, 7.995.000, Prinsessegade 17A,1422 København K,47,2,12.59236529,55.67141567,177.97,2566.08,69.8,43.87,3425.65,Hovedstaden
4066,4066, 7.995.000, Kronprinsesse Sofies Vej 45,2000 Frederiksberg,73,3,12.53602518,55.6909812,229.65,3084.44,714.28,371.02,1492.76,Hovedstaden
4067,4067, 10.995.000, Bifaldet 19,4000 Roskilde,94,3,12.08358784,55.62899047,569.86,2411.92,569.45,765.04,1374.67,Hovedstaden
4068,4068, 11.000.000, Klosterparken 26,7900 Nykøbing M,117,3,8.85339777,56.79232803,704.66,26855.88,698.56,241.02,30957.18,Nordjylland
4069,4069, 12.250.000, Søvej 9A,8220 Brabrand,96,3,10.1047403,56.15145638,156.22,6580.95,569.46,663.33,8159.98,Midtjylland
4070,4070, 950.000, Sankt Pauls Gade 3,1313 København K,46,2,12.5892667,55.68681657,226.71,1423.14,602.54,106.72,2596.14,Hovedstaden
4071,4071, 995.000, Irma Pedersens Gade 60,8000 Aarhus C,77,3,10.22617968,56.16421734,1143.27,2807.42,1496.62,1000.37,6454.24,Midtjylland
4072,4072, 1.045.000, Duevej 46,2000 Frederiksberg,70,3,12.52870858,55.69071187,400.62,3332.28,175.86,426.01,900.33,Hovedstaden
4073,4073, 1.095.000, Åparken 6,8000 Aarhus C,107,4,10.18751853,56.15411213,449.27,1779.27,1493.26,557.1,5700.21,Midtjylland
4074,4074, 1.295.000, Constantin Hansens Gade 21,1799 København V,52,2,12.5347057,55.66810642,371.67,1683.78,568.85,130.64,3082.73,Hovedstaden
4075,4075, 1.741.500, Thorsgade 76,2200 København N,79,3,12.55108643,55.69871615,266.54,2554.89,233.22,258.28,1644.1,Hovedstaden
4076,4076, 1.795.000, Edvard Thomsens Vej 59,2300 København S,122,4,12.57711422,55.63280477,230.79,656.33,422.45,289.59,5216.29,Hovedstaden
4077,4077, 1.798.000, Vigerslev Allé 23,2500 Valby,91,4,12.51893559,55.66106063,264.01,664.45,275.12,205.95,3297.1,Hovedstaden
4078,4078, 1.895.000, Forhåbningsholms Alle 17A,1904 Frederiksberg C,87,4,12.55009081,55.67608535,78.27,1529.07,334.37,476.57,2776.34,Hovedstaden
4079,4079, 2.050.000, Jakob Dannefærds Vej 13,1973 Frederiksberg C,87,4,12.55359949,55.6831191,356.34,1728.71,255.7,288.95,2779.42,Hovedstaden
4080,4080, 2.095.000, Erik Bøghs Alle 15A,2860 Søborg,119,4,12.51673417,55.7348296,414.76,3865.71,572.92,228.1,2722.31,Hovedstaden
4081,4081, 2.250.000, Tåstrupvej 42 1 ,8370 Hadsten,69,2,10.0941223,56.30899009,88.47,3961.1,2800.77,4065.52,18874.8,Midtjylland
4082,4082, 2.485.000, Højtoftegade 14,8940 Randers SV,72,2,10.04402234,56.44905775,938.22,2573.51,1322.16,312.88,3218.31,Midtjylland
4083,4083, 2.495.000, Ægirsvej 51,8920 Randers NV,90,4,10.01779798,56.47730828,939.04,2969.73,1402.77,693.67,3414.73,Midtjylland
4084,4084, 2.595.000, Egestræde 11A,4660 Store Heddinge,118,3,12.39135872,55.31198877,83.58,654.21,616.31,222.76,26121.26,Hovedstaden
4085,4085, 2.799.000, Rebæk Søpark 3,2650 Hvidovre,46,1,12.45725527,55.66349042,331.9,5114.45,853.33,295.34,3509.07,Hovedstaden
4086,4086, 2.895.000, Skoleparken 21,6705 Esbjerg Ø,82,3,8.48765059,55.47927989,714.16,726.4,657.22,278.63,2738.84,Syddanmark
4087,4087, 2.999.000, Topperne 7,2620 Albertslund,49,2,12.34230163,55.67249812,267.88,5063.69,555.65,427.99,3903.53,Hovedstaden
4088,4088, 3.395.000, Perikumvej 5,9000 Aalborg,69,2,9.900575,57.02570351,149.13,2762.45,1330.84,276.86,1876.8,Nordjylland
4089,4089, 3.395.000, Bertel Holts Vej 2A st tv ,9400 Nørresundby,85,2,9.91010348,57.06438742,467.57,698.27,722.47,511.55,2377.57,Nordjylland
4090,4090, 3.495.000, Islandsgade 11,9000 Aalborg,61,2,9.94399563,57.04454492,662.89,1875.82,954.87,530.81,2569.78,Nordjylland
4091,4091, 3.498.000, Lykkesvej 12 ,6800 Varde,129,4,8.48872995,55.61301316,404.03,866.48,878.76,717.98,16971.36,Syddanmark
4092,4092, 3.595.000, Nygårdsvej 133,6700 Esbjerg,85,3,8.43886986,55.47204943,370.01,1527.95,871.74,120.31,1501.46,Syddanmark
4093,4093, 3.598.000, Blegdalsparken 41E,9000 Aalborg,68,2,9.8902436,57.03191509,533.48,2960.6,445.71,730.64,2578.92,Nordjylland
4094,4094, 3.695.000, Strøby Bygade 30B ,4671 Strøby,88,3,12.28217025,55.38283078,219.49,4913.42,2597.13,77.88,15161.41,Hovedstaden
4095,4095, 3.849.000, Lysbuen 7,8700 Horsens,95,3,9.84862863,55.83951118,606.26,3302.19,575.62,190.38,4002.26,Midtjylland
4096,4096, 3.995.000, Skovvejen 19C,8000 Aarhus C,57,2,10.21667135,56.16476797,374.9,1995.06,728.25,80.5,5441.06,Midtjylland
4097,4097, 4.250.000, Caprivej 9,2300 København S,58,2,12.62206292,55.66094495,340.92,4461.06,590.52,319.95,1275.03,Hovedstaden
4098,4098, 4.595.000, Østerbro 24,9000 Aalborg,107,4,9.93489488,57.04592914,566.94,1410.16,843.21,430.2,1882.52,Nordjylland
4099,4099, 4.845.000, Gråbrødrestræde 5,8900 Randers C,136,4,10.03851721,56.4601553,588.72,1241.16,863.82,202.69,2017.28,Midtjylland
4100,4100, 5.995.000, Nordre Strandvej 339A 2 ,3100 Hornbæk,62,3,12.45590738,56.08993808,508.72,289.49,377.66,172.69,12668.12,Hovedstaden
4101,4101, 6.195.000, Nyborgvej 61,5000 Odense C,93,3,10.40774554,55.39384004,289.02,2449.54,847.32,213.81,3317.95,Syddanmark
4102,4102, 6.495.000, Laurids Skaus Gade 11,2200 København N,53,2,12.54428978,55.68790882,243.52,2460.27,418.8,178.92,2062.5,Hovedstaden
4103,4103, 450.000, Blidahpark 25 st 3 ,2900 Hellerup,58,2,12.5787132,55.74312192,881.6,1963.35,771.82,179.93,3685.45,Hovedstaden
4104,4104, 779.000, Solgårdsvej 7 st th ,2942 Skodsborg,94,3,12.57302743,55.82119523,2590.42,412.37,2352.04,2455.82,13406.04,Hovedstaden
4105,4105, 949.500, Augustagade 4,2300 København S,75,3,12.61033995,55.65564455,275.93,3381.8,421.53,129.71,877.67,Hovedstaden
4106,4106, 1.195.000, Burmeistersgade 21,1429 København K,52,2,12.59885122,55.67589872,167.13,2430.79,310.93,191.16,3813.08,Hovedstaden
4107,4107, 1.198.000, Kirkestræde 1C ,3000 Helsingør,101,3,12.6133364,56.03622619,462.16,670.38,577.65,421.4,980.35,Hovedstaden
4108,4108, 1.348.000, Sygehusvej 18,9240 Nibe,142,4,9.63224139,56.97901886,183.76,15881.04,850.68,492.0,21326.39,Nordjylland
4109,4109, 1.385.000, Burmeistersgade 7,1429 København K,52,2,12.59819061,55.67537491,240.65,2504.31,241.45,121.68,3743.61,Hovedstaden
4110,4110, 1.398.000, Peder Hjorts Vej 1,2500 Valby,82,3,12.51202278,55.66168083,192.14,777.33,348.96,260.69,3258.43,Hovedstaden
4111,4111, 1.495.000, Spinderigade 14,2500 Valby,94,3,12.51140239,55.66514769,315.12,391.24,266.8,87.35,2953.8,Hovedstaden
4112,4112, 1.495.000, Ungarnsgade 16 5 ,2300 København S,96,3,12.61237211,55.66529113,124.77,3689.14,147.14,247.45,1605.78,Hovedstaden
4113,4113, 1.498.000, C.F. Møllers Allé 32,2300 København S,96,3,12.57622915,55.6346519,305.69,888.22,623.2,462.05,5066.89,Hovedstaden
4114,4114, 1.548.000, Steenwinkelsvej 6,1966 Frederiksberg C,76,3,12.55128376,55.68335855,265.33,1918.08,408.57,171.61,2076.52,Hovedstaden
4115,4115, 1.748.000, C.F. Møllers Allé 38,2300 København S,103,4,12.57713523,55.63457897,357.88,1240.44,675.39,514.24,5141.2,Hovedstaden
4116,4116, 1.795.000, Helga Pedersens Gade 7,8000 Aarhus C,113,4,10.22969214,56.16670593,1389.31,2807.04,1757.55,1229.81,6453.86,Midtjylland
4117,4117, 2.095.000, Strandvejen 38,2900 Hellerup,119,4,12.57797097,55.72279216,285.29,1643.48,276.28,375.35,3120.08,Hovedstaden
4118,4118, 2.395.000, Høje Skodsborgvej 16 3 tv ,2942 Skodsborg,79,3,12.57319573,55.82805916,2948.6,680.91,3066.28,2679.3,14643.52,Hovedstaden
4119,4119, 2.395.000, Rundholtsvej 56,2300 København S,125,4,12.56480672,55.65398841,139.42,3193.7,1953.87,247.26,5241.18,Hovedstaden
4120,4120, 2.595.000, Østerbrogade 104,2100 København Ø,244,5,12.57769765,55.70272014,101.36,1905.58,433.06,178.44,1477.92,Hovedstaden
4121,4121, 2.645.000, Amerika Plads 3A,2100 København Ø,136,0,12.59434616,55.69801893,539.98,1044.83,1112.52,72.03,3104.07,Hovedstaden
4122,4122, 2.650.000, Vestervangsvej 71,8800 Viborg,58,2,9.39484043,56.4637489,587.89,2351.49,897.63,607.11,2903.88,Midtjylland
4123,4123, 2.795.000, Gartnervænget 12,5690 Tommerup,102,4,10.17540482,55.34481398,220.68,1014.46,303.8,725.47,19430.61,Syddanmark
4124,4124, 2.995.000, Kastetvej 127,9000 Aalborg,60,2,9.89316566,57.05557998,204.35,1093.11,207.7,192.2,1646.75,Nordjylland
4125,4125, 3.095.000, Taastrup Vænge 51,2630 Taastrup,42,1,12.29226522,55.64407226,206.21,2076.58,542.28,1275.94,9828.27,Hovedstaden
4126,4126, 3.195.000, Bagsværd Hovedgade 116A,2880 Bagsværd,45,1,12.45572517,55.76102121,766.65,4587.91,636.85,225.07,4837.74,Hovedstaden
4127,4127, 3.495.000, Thistedvej 81E,9400 Nørresundby,100,3,9.90030138,57.06873481,412.41,426.56,563.23,359.51,3006.76,Nordjylland
4128,4128, 3.550.000, Christianehøj 63,2860 Søborg,44,2,12.5074074,55.74077879,518.66,3706.72,322.29,466.58,3149.45,Hovedstaden
4129,4129, 3.595.000, Vibevej 28,2400 København NV,57,2,12.53012515,55.69921674,117.82,3901.81,136.78,494.06,2042.89,Hovedstaden
4130,4130, 3.800.000, Parkvej 6,9000 Aalborg,96,3,9.90805197,57.03469199,713.4,1631.75,1028.97,300.18,554.22,Nordjylland
4131,4131, 4.095.000, Frederiksdalsvej 10C,2830 Virum,59,2,12.47933844,55.79716483,149.45,1892.19,576.94,410.35,8895.42,Hovedstaden
4132,4132, 4.499.000, Frederiksdalsvej 10A,2830 Virum,57,2,12.47951156,55.7969997,129.1,1899.94,584.69,389.91,8917.11,Hovedstaden
4133,4133, 4.695.000, Rosen 46 ,4300 Holbæk,81,3,11.71694902,55.71485391,547.23,795.71,1136.85,335.85,796.77,Hovedstaden
4134,4134, 4.850.000, Vestervang 41,8000 Aarhus C,75,3,10.18910713,56.16505461,287.79,2416.9,555.43,692.87,4080.32,Midtjylland
4135,4135, 4.995.000, H. Schneekloths Vej 33,2000 Frederiksberg,55,1,12.50775976,55.68143425,452.63,2539.71,170.44,80.65,1586.76,Hovedstaden
4136,4136, 5.595.000, Julius Posselts Vej 3A,9400 Nørresundby,83,2,9.89978971,57.06557038,699.3,442.29,807.49,802.24,3131.69,Nordjylland
4137,4137, 5.795.000, Bremensgade 37,2300 København S,67,3,12.61691435,55.66570049,289.61,3991.35,443.45,669.96,1792.19,Hovedstaden
4138,4138, 6.498.000, Vestervang 32,2500 Valby,75,3,12.483839,55.6687827,528.63,2390.54,415.02,700.77,3334.79,Hovedstaden
4139,4139, 6.995.000, Valdemarsgade 30,9000 Aalborg,91,3,9.90856253,57.05079721,187.51,468.14,323.0,498.24,368.88,Nordjylland
4140,4140, 7.495.000, Teglstrupvej 5,2100 København Ø,68,3,12.55452093,55.71918077,450.31,2012.31,620.85,209.01,1503.45,Hovedstaden
4141,4141, 8.995.000, Strandbygade 22,6700 Esbjerg,129,3,8.44045467,55.46822718,566.13,1489.83,750.89,204.01,1738.72,Syddanmark
4142,4142, 10.500.000, Bogensegade 9,8000 Aarhus C,71,3,10.20140232,56.14405798,387.31,1014.36,273.36,235.44,6933.27,Midtjylland
4143,4143, 13.250.000, Strandbjerg 6A,2960 Rungsted Kyst,84,3,12.53649661,55.89172865,1751.96,2328.6,1451.26,1728.37,18143.68,Hovedstaden
4144,4144, 645.000, Engvej 60,2791 Dragør,86,3,12.66077467,55.58600462,678.37,7690.23,1193.96,1020.24,11442.75,Hovedstaden
4145,4145, 1.095.000, Jakob Skomager Vej 10 st tv ,9000 Aalborg,152,5,9.87735919,57.03913633,563.78,3035.49,854.63,958.7,2476.64,Nordjylland
4146,4146, 1.099.000, Strandpassagen 4C ,4600 Køge,129,4,12.19113581,55.45170152,1317.97,965.34,1509.78,508.83,4816.62,Hovedstaden
4147,4147, 1.298.000, Harald Jensens Plads 19,8000 Aarhus C,117,5,10.18841134,56.14300651,547.47,1476.84,538.67,343.65,6737.05,Midtjylland
4148,4148, 1.325.000, Ny Kongensgade 7,1472 København K,88,3,12.57667505,55.67377616,242.03,1006.99,184.02,343.61,3482.47,Hovedstaden
4149,4149, 1.350.000, Tjørnelunds Allé 2,2500 Valby,130,6,12.47920653,55.66043006,396.04,3154.53,399.75,406.82,2520.63,Hovedstaden
4150,4150, 1.598.000, Havneholmen 34,1561 København V,85,2,12.56180074,55.66005496,790.59,2069.88,1181.82,636.25,5023.1,Hovedstaden
4151,4151, 1.625.000, Midtermolen 8 3 tv ,2100 København Ø,75,2,12.59748483,55.69652364,268.75,950.2,1101.01,626.5,3235.64,Hovedstaden
4152,4152, 1.848.000, Gasværksvej 28,1656 København V,88,4,12.55827219,55.6696127,169.91,1084.03,103.92,138.4,3495.8,Hovedstaden
4153,4153, 1.875.000, Åboulevard 11,1635 København V,136,5,12.55591712,55.68300929,229.05,1596.02,195.61,332.86,2166.46,Hovedstaden
4154,4154, 1.895.000, Kastanievej 16,1876 Frederiksberg C,95,3,12.54620195,55.67747264,144.39,1908.55,465.49,231.01,2413.42,Hovedstaden
4155,4155, 1.995.000, Sankt Hans Torv 24,2200 København N,150,5,12.5609876,55.69044291,90.04,1317.74,132.99,257.62,890.99,Hovedstaden
4156,4156, 2.495.000, Carit Etlars Vej 6,1814 Frederiksberg C,173,6,12.54113552,55.6730467,213.84,1876.23,606.53,365.89,2549.7,Hovedstaden
4157,4157, 2.498.000, Hortensiavej 12,1857 Frederiksberg C,130,5,12.53537101,55.67727125,63.55,2342.95,315.72,410.39,2030.62,Hovedstaden
4158,4158, 2.595.000, Vestergade 38,6100 Haderslev,54,2,9.47932545,55.25260338,815.42,11975.57,274.91,388.6,28283.37,Syddanmark
4159,4159, 2.750.000, Østervold 46,8900 Randers C,52,2,10.04076246,56.4585912,649.0,1548.13,863.53,196.84,2008.13,Midtjylland
4160,4160, 2.995.000, Revlingbakken 31,9000 Aalborg,68,2,9.90098723,57.02521586,356.67,2510.99,1328.82,304.7,1904.64,Nordjylland
4161,4161, 2.995.000, Drewsensvej 29,5000 Odense C,65,2,10.40212391,55.39259166,411.77,1974.59,539.08,314.55,3011.43,Syddanmark
4162,4162, 2.995.000, Hyacintgården 11,2300 København S,38,1,12.61213111,55.64878505,314.64,2656.33,433.53,382.48,1272.49,Hovedstaden
4163,4163, 3.495.000, Christiansgade 56,9000 Aalborg,67,2,9.91988254,57.04401855,476.43,323.6,608.48,97.0,1559.07,Nordjylland
4164,4164, 3.698.000, Sandmarksbo 1,4600 Køge,89,2,12.17403552,55.45327017,925.06,1336.76,968.16,880.18,3947.03,Hovedstaden
4165,4165, 3.998.000, Blomsterlunden 95,8381 Tilst,72,3,10.12689767,56.18796833,1136.15,7227.95,1281.85,1717.23,5064.96,Midtjylland
4166,4166, 4.150.000, Åbakkevej 47,2720 Vanløse,57,2,12.49880262,55.69351453,310.61,4520.41,561.68,157.26,2354.56,Hovedstaden
4167,4167, 4.250.000, Paludan-Müllers Vej 189 ,8200 Aarhus N,61,3,10.17352538,56.1795667,129.01,4232.92,1687.55,901.73,2326.54,Midtjylland
4168,4168, 4.795.000, Søgade 3A,8000 Aarhus C,70,2,10.19807343,56.15022738,612.81,491.76,609.54,239.8,6245.36,Midtjylland
4169,4169, 4.995.000, Vigerslevvej 293,2500 Valby,72,3,12.49294069,55.64835728,89.19,2487.9,679.37,773.52,3940.98,Hovedstaden
4170,4170, 4.995.000, Geelskovparken 6,2830 Virum,61,2,12.49069778,55.80054176,886.18,1481.39,1650.3,1739.27,9741.63,Hovedstaden
4171,4171, 5.250.000, Aldersrovej 11,8200 Aarhus N,67,2,10.21154968,56.17066823,114.91,2886.41,260.76,274.32,4614.13,Midtjylland
4172,4172, 5.395.000, Langesvej 28,3400 Hillerød,113,4,12.31220486,55.93256252,321.02,734.55,605.0,651.19,1160.66,Hovedstaden
4173,4173, 5.495.000, Godthåbsvej 191,2720 Vanløse,75,3,12.51397719,55.69204488,448.57,3664.94,836.23,25.17,1171.49,Hovedstaden
4174,4174, 5.650.000, Jette Tikjøbs Plads 5,8000 Aarhus C,57,2,10.22780028,56.16706295,1213.58,2693.75,1566.93,1055.18,6326.33,Midtjylland
4175,4175, 5.795.000, Lille Farimagsgade 3,2100 København Ø,43,2,12.5763548,55.69090822,218.56,1257.51,107.9,106.68,1175.45,Hovedstaden
4176,4176, 6.150.000, Heibergsgade 1C,8000 Aarhus C,71,2,10.20784411,56.14715807,557.51,892.56,788.65,366.29,7137.48,Midtjylland
4177,4177, 6.495.000, Helga Pedersens Gade 133 ,8000 Aarhus C,84,3,10.23149595,56.16591178,1535.98,2953.54,1889.33,1364.18,6640.29,Midtjylland
4178,4178, 7.400.000, Jens Otto Krags Gade 9,2300 København S,81,2,12.56901683,55.65912691,430.26,2388.79,1179.63,270.85,4909.29,Hovedstaden
4179,4179, 12.295.000, Sølvgade 86,1307 København K,72,3,12.57388503,55.68978045,283.62,1061.18,197.17,91.85,1180.49,Hovedstaden
4180,4180, 13.500.000, Ørstedsgade 7,5000 Odense C,143,3,10.3731935,55.39833889,201.26,1133.99,115.66,388.66,2047.5,Syddanmark
4181,4181, 675.000, Wildersgade 22,1408 København K,88,3,12.5896,55.67277971,287.39,1926.92,407.76,240.41,3494.11,Hovedstaden
4182,4182, 699.000, Irma Pedersens Gade 60,8000 Aarhus C,119,3,10.22617968,56.16421734,1143.27,2807.42,1496.62,1000.37,6454.24,Midtjylland
4183,4183, 1.385.000, Kvintus Allé 12,2300 København S,87,3,12.61953409,55.66007207,371.56,4295.14,745.54,113.5,953.1,Hovedstaden
4184,4184, 1.495.000, Askeskellet 28 ,2000 Frederiksberg,130,5,12.4977864,55.67072277,493.2,1765.27,302.96,354.21,3099.02,Hovedstaden
4185,4185, 1.695.000, Amager Boulevard 112,2300 København S,123,4,12.59414465,55.6665039,319.99,2426.49,566.59,397.63,2489.13,Hovedstaden
4186,4186, 1.895.000, Rysensteensgade 6,1564 København V,161,5,12.57587865,55.67239946,98.19,858.04,123.68,318.67,3582.93,Hovedstaden
4187,4187, 2.265.000, H.C. Ørsteds Vej 50A,1879 Frederiksberg C,178,5,12.5497572,55.68180052,68.13,1936.74,237.1,314.42,2249.81,Hovedstaden
4188,4188, 2.275.000, Lundedalsvej 27,2400 København NV,97,3,12.54122112,55.72356116,550.45,2815.66,423.37,277.38,1759.86,Hovedstaden
4189,4189, 2.348.000, Amerika Plads 25E,2100 København Ø,96,3,12.59323481,55.70034127,918.36,1298.87,854.06,412.57,2688.24,Hovedstaden
4190,4190, 2.350.000, Søllerød Park 4,2840 Holte,100,3,12.50592181,55.80929778,402.21,1769.42,511.28,269.88,11742.81,Hovedstaden
4191,4191, 2.495.000, Vestervold 31,8900 Randers C,60,2,10.0324026,56.46327912,235.94,1039.88,377.14,262.75,1940.78,Midtjylland
4192,4192, 2.595.000, Parkvej 9 1 ,9000 Aalborg,66,3,9.90800617,57.0344759,724.52,1642.87,1042.49,311.3,565.24,Nordjylland
4193,4193, 2.695.000, C.F. Richs Vej 120 2 tv ,2000 Frederiksberg,65,3,12.50453634,55.68734116,702.83,3714.05,619.17,667.49,1540.65,Hovedstaden
4194,4194, 2.950.000, Enghavevej 11 st th ,1674 København V,67,2,12.54628605,55.67095033,313.3,1574.17,455.61,238.61,2941.84,Hovedstaden
4195,4195, 2.995.000, Frederiksvej 20,2000 Frederiksberg,87,4,12.51651617,55.67531753,308.76,1582.93,567.04,943.4,1686.98,Hovedstaden
4196,4196, 2.998.000, Langelinie Allé 9 4 3 ,2100 København Ø,118,3,12.59943271,55.69684154,471.74,1161.29,1300.9,842.89,3196.83,Hovedstaden
4197,4197, 3.145.000, Gammel Kongevej 148,1850 Frederiksberg C,206,6,12.53820711,55.67731155,268.68,2139.48,245.5,321.34,1856.66,Hovedstaden
