new_index,Pris,address,zipcode,m2,rooms,x,y,daycare_distance,train_distance,school_distance,supermarket_distance,hospital_distance
2660, 2.595.000kr. , Skodsborgvej 302 st tv ,2850 Nærum,79,3,12.53303791,55.8149557,346.32,677.68,346.32,260.1,10619.9
2661, 2.595.000kr. , Reberbanegade 25,2300 København S,50,2,12.6060429,55.66255302,259.9,3333.67,442.3,195.57,1662.11
2662, 2.695.000kr. , Amager Landevej 3A,2770 Kastrup,76,3,12.6175536,55.64023345,264.67,2126.55,799.34,60.75,2152.51
2663, 2.698.000kr. , Molsgade 6,8000 Aarhus C,58,2,10.2144564,56.16268308,257.5,1845.53,403.52,355.58,5648.84
2664, 2.750.000kr. , Virum Stationsvej 141B,2830 Virum,70,3,12.46334122,55.78996606,714.1,2741.38,293.48,923.86,9559.14
2665, 2.795.000kr. , Rødovrevej 165,2610 Rødovre,78,3,12.4643925,55.68459599,269.04,5042.21,307.58,438.16,4889.6
2666, 2.795.000kr. , Konvalvej 29,2770 Kastrup,75,3,12.62639847,55.63434222,629.51,1879.53,265.35,840.99,3300.0
2667, 2.845.000kr. , Gyldenlakvej 35,2300 København S,67,3,12.61287839,55.64474407,468.05,2352.03,551.68,288.89,1757.79
2668, 2.850.000kr. , Ordrupvej 70B,2920 Charlottenlund,71,2,12.57570795,55.76221831,303.61,2098.78,349.93,61.74,3855.3
2669, 2.895.000kr. , Højensvej 34C ,9990 Skagen,102,4,10.52943849,57.72782281,2471.96,2617.37,3495.88,1533.95,37732.98
2670, 2.995.000kr. , Frederikssundsvej 50,2400 København NV,89,3,12.53110483,55.7028805,415.71,3598.75,473.99,148.68,1640.58
2671, 2.995.000kr. , Brandholms Alle 6E,2610 Rødovre,81,5,12.45122967,55.67172832,337.99,4107.54,729.07,355.94,4376.58
2672, 3.248.000kr. , Mariane Thomsens Gade 39,8000 Aarhus C,82,2,10.23061562,56.16513605,1687.52,2941.92,2040.86,1405.22,6588.73
2673, 3.295.000kr. , Lille Nyhavn 1,8660 Skanderborg,102,3,9.9313588,56.0374735,414.1,1048.7,157.59,698.26,734.75
2674, 3.295.000kr. , Lille Nyhavn 1,8660 Skanderborg,102,3,9.9313588,56.0374735,414.1,1048.7,157.59,698.26,734.75
2675, 3.495.000kr. , Rungsted Bytorv 9,2960 Rungsted Kyst,66,2,12.52799021,55.88320621,362.95,394.96,488.18,73.47,18177.79
2676, 3.495.000kr. , Ved Sønderport 24,2300 København S,65,2,12.60156434,55.66683076,232.29,2916.67,314.29,279.11,2562.81
2677, 3.495.000kr. , Ordrupvej 131,2920 Charlottenlund,75,3,12.56686723,55.75936527,229.63,2753.35,576.01,683.44,4028.17
2678, 3.495.000kr. , Ålandsgade 30,2300 København S,66,3,12.60732574,55.66181642,144.59,3406.76,413.85,268.66,1546.15
2679, 3.650.000kr. , Vingårds Alle 69,2900 Hellerup,63,2,12.57680338,55.7409926,881.7,1607.16,751.22,146.79,3322.76
2680, 3.695.000kr. , Lille Nyhavn 2,8660 Skanderborg,94,3,9.93154243,56.03749413,426.24,962.04,169.83,710.49,746.88
2681, 3.700.000kr. , Østre Havnegade 36E 8 th ,9000 Aalborg,92,2,9.93653136,57.04840551,820.67,1721.28,1305.73,412.22,2026.94
2682, 3.795.000kr. , Strandboulevarden 123,2100 København Ø,58,2,12.58369533,55.70898849,153.67,2213.03,391.06,396.98,2497.37
2683, 3.795.000kr. , Holger Danskes Vej 42,2000 Frederiksberg,74,2,12.53479959,55.68743507,323.29,3150.63,702.47,314.94,1098.65
2684, 3.860.000kr. , Bispeengen 11,2000 Frederiksberg,71,3,12.53528012,55.69380466,425.5,3250.76,796.11,252.94,1642.19
2685, 4.050.000kr. , Burmeistersgade 19,1429 København K,51,2,12.59876353,55.67582936,176.87,2440.53,301.67,181.9,3541.62
2686, 4.245.000kr. , Sankt Pauls Gade 3,1313 København K,62,2,12.5892667,55.68681657,226.71,1423.14,602.54,106.72,2596.14
2687, 4.595.000kr. , Lille Strandvej 26,2900 Hellerup,80,2,12.58124504,55.73422463,487.72,1195.2,799.38,576.86,2760.49
2688, 4.795.000kr. , Matthæusgade 14,1666 København V,78,3,12.55017406,55.66990474,94.4,1517.78,204.81,249.51,3353.55
2689, 4.798.000kr. , Thad Jones Vej 8,2450 København SV,72,2,12.5486166,55.64706877,120.57,2944.48,590.83,349.34,6553.6
2690, 4.998.000kr. , Niels Juels Gade 3,8200 Aarhus N,108,4,10.21879176,56.16946936,462.2,2552.19,665.62,203.54,5023.49
2691, 5.250.000kr. , Porcelænshaven 2F,2000 Frederiksberg,84,3,12.52269444,55.67924774,200.14,2109.43,325.06,413.07,1303.38
2692, 5.900.000kr. , Klerkegade 8,1308 København K,98,3,12.58533019,55.68650093,196.0,1251.01,244.42,181.89,1992.26
2693, 5.995.000kr. , Blidahpark 38 st tv ,2900 Hellerup,80,3,12.57710955,55.74283013,838.03,1877.98,679.95,302.76,3593.68
2694, 5.995.000kr. , Kaffevej 27,2610 Rødovre,104,3,12.43775196,55.67650602,227.65,3942.8,1275.39,1018.02,4631.34
2695, 5.998.000kr. , Sofiegade 24,1418 København K,83,3,12.5916743,55.67040095,73.42,2304.3,121.15,181.62,3287.99
2696, 6.195.000kr. , Lille Nyhavn 18,8660 Skanderborg,134,3,9.93175024,56.03683937,331.79,1131.09,240.98,615.95,577.84
2697, 6.500.000kr. , Frisersvej 1,2920 Charlottenlund,95,3,12.569935,55.75598648,536.01,3133.67,413.73,314.15,3168.69
2698, 6.800.000kr. , Blegdamsvej 28L ,2200 København N,86,3,12.56549316,55.69273723,283.57,1807.41,444.35,504.44,522.75
2699, 6.995.000kr. , Øster Farimagsgade 95,2100 København Ø,118,3,12.57943542,55.69544742,495.5,1085.07,293.0,260.15,1477.34
2700, 7.495.000kr. , Robert Jacobsens Vej 89,2300 København S,140,4,12.57292508,55.61666677,256.78,1627.98,1188.31,513.46,6787.44
2701, 7.595.000kr. , Herman Triers Plads 6,1631 København V,128,4,12.55517099,55.68271469,300.07,1667.95,91.74,396.69,2565.08
2702, 7.795.000kr. , Sylows Alle 23,2000 Frederiksberg,108,3,12.53047874,55.68005323,314.28,2543.17,511.04,261.34,1446.82
2703, 7.995.000kr. , Trelleborggade 16,2150 Nordhavn,106,4,12.59374543,55.70663372,260.45,2018.18,927.47,198.29,3058.21
2704, 8.095.000kr. , Lille Nyhavn 13,8660 Skanderborg,198,5,9.93125191,56.03695383,323.99,1084.19,194.18,608.25,644.64
2705, 8.195.000kr. , Lille Nyhavn 3,8660 Skanderborg,178,5,9.93174079,56.03751968,435.3,1067.84,178.8,719.46,753.88
2706, 9.795.000kr. , Lille Nyhavn 18,8660 Skanderborg,173,4,9.93175024,56.03683937,331.79,1131.09,240.98,615.95,577.84
2707, 10.495.000kr. , Sundkaj 3,2150 Nordhavn,133,4,12.59541217,55.71032371,427.57,2469.1,853.43,403.21,3074.91
2708, 10.895.000kr. , Lille Nyhavn 10,8660 Skanderborg,200,5,9.93166858,56.03718089,460.99,996.8,204.49,745.25,781.64
2709, 13.500.000kr. , Esperance Alle 6A,2920 Charlottenlund,134,5,12.58064522,55.74490519,965.67,2209.75,977.22,349.73,3250.75
2710, 13.995.000kr. , Værnedamsvej 16,1619 København V,192,6,12.54999892,55.67410318,284.73,1356.73,242.44,280.94,2709.9
2711, 950.000kr. , Præstemarken 36A ,8752 Østbirk,85,3,9.75526294,55.96786312,785.28,13537.97,693.14,545.14,16153.02
2712, 975.000kr. , Jernbanegade 11,7000 Fredericia,84,4,9.74131886,55.5682665,763.38,135.27,882.39,228.57,10702.76
2713, 1.095.000kr. , Arne Poulsens Vej 1 st th ,7100 Vejle,80,2,9.51960209,55.726831,752.64,2449.15,1107.37,286.15,2466.73
2714, 1.095.000kr. , Storegade 8B,8900 Randers C,112,3,10.03743613,56.45800798,805.04,1377.1,1083.86,317.29,1952.8
2715, 1.200.000kr. , Støvringparken 15,9530 Støvring,74,3,9.83203042,56.88659223,243.36,1422.16,872.6,649.05,21424.7
2716, 1.345.000kr. , Vestre Stationsvej 90B,5000 Odense C,49,2,10.36964123,55.39522744,470.23,1394.36,479.44,447.87,1483.9
2717, 1.350.000kr. , Tøndergade 98 1 mf ,8000 Aarhus C,41,1,10.17960859,56.13988754,329.17,2183.37,1188.09,210.97,7733.07
2718, 1.450.000kr. , Florensvej 12,2300 København S,26,1,12.62104518,55.65795371,202.45,4166.69,834.62,297.97,1060.34
2719, 1.545.000kr. , Jyllandsgade 19,9000 Aalborg,78,3,9.92220548,57.04260824,492.25,368.33,745.8,217.82,1240.89
2720, 1.550.000kr. , Præstevænge 18,9400 Nørresundby,72,3,9.9373278,57.06019698,405.22,2548.74,1145.79,1224.98,2428.28
2721, 1.695.000kr. , Sdr. Boulevard 130,5000 Odense C,65,2,10.37491199,55.38694603,410.83,997.13,510.26,612.39,659.98
2722, 1.745.000kr. , Spøttrupvej 46,7400 Herning,134,4,8.92789532,56.14980525,318.84,4151.99,603.31,1438.71,3620.61
2723, 1.795.000kr. , Østerdalsgade 1B,2300 København S,39,1,12.60314351,55.65500935,205.58,2979.11,368.83,278.22,1958.17
2724, 1.995.000kr. , Teglgårdsvej 385,3050 Humlebæk,69,2,12.52615003,55.96005013,732.02,990.0,912.82,692.71,13634.54
2725, 2.295.000kr. , Gartnervang 44,4000 Roskilde,79,3,12.09563171,55.62917308,173.44,2010.76,295.38,136.98,1340.15
2726, 2.295.000kr. , Bonkesvej 2,2650 Hvidovre,55,2,12.47134759,55.65988808,535.07,3144.63,368.02,336.48,3537.21
2727, 2.395.000kr. , Elbagade 69,2300 København S,59,2,12.61773594,55.65484668,138.84,3602.89,623.61,435.54,315.25
2728, 2.650.000kr. , Ryetvej 53,3500 Værløse,96,4,12.3647832,55.78770737,362.97,11278.14,400.8,808.54,10329.87
2729, 2.695.000kr. , Christiansvej 15,2600 Glostrup,80,4,12.38841838,55.66388337,484.92,2233.81,575.66,298.78,2572.22
2730, 2.795.000kr. , Nygårdsvej 10,2100 København Ø,55,2,12.57555539,55.71274469,336.76,2353.36,471.13,221.48,2783.02
2731, 3.195.000kr. , Joh. Baunes Plads 18,8000 Aarhus C,73,2,10.19385138,56.14057741,394.85,1891.31,430.7,822.71,7774.21
2732, 3.295.000kr. , Husumgade 31,2200 København N,68,2,12.54452559,55.69376701,252.74,2475.96,582.59,439.77,1875.7
2733, 3.595.000kr. , Nordre Strandvej 334,3100 Hornbæk,132,4,12.45654121,56.0901967,482.44,263.21,351.48,146.51,12618.54
2734, 3.675.000kr. , Jægergårdsgade 148,8000 Aarhus C,83,3,10.20873284,56.14820069,567.8,718.04,666.83,445.54,6867.55
2735, 3.750.000kr. , Bjerggade 3A 1 tv ,7600 Struer,234,5,8.59081557,56.49221353,1044.01,841.01,779.38,177.75,15844.73
2736, 3.799.000kr. , Bernhard Bangs Alle 4,2000 Frederiksberg,90,2,12.51180587,55.68455901,348.6,2927.67,515.48,700.47,1080.93
2737, 3.995.000kr. , Lyneborggade 31,2300 København S,81,2,12.61158983,55.66381873,198.69,3714.2,278.59,259.11,1442.44
2738, 4.095.000kr. , Edvard Thomsens Vej 85,2300 København S,89,3,12.57926354,55.63252108,89.69,627.41,281.34,148.49,5187.47
2739, 4.250.000kr. , Valby Langgade 49B,2500 Valby,87,3,12.51644355,55.66649302,212.0,444.82,547.18,77.37,2518.97
2740, 4.395.000kr. , Hørsholm Park 12,2970 Hørsholm,113,4,12.50706031,55.88116826,90.17,1863.52,336.01,652.01,16643.25
2741, 4.450.000kr. , Plantagevej 78,2610 Rødovre,107,3,12.43749521,55.67742522,640.31,3948.89,1495.85,1147.78,4779.6
2742, 4.495.000kr. , Jagtvej 213,2100 København Ø,87,3,12.574424,55.70895625,340.64,2825.86,366.09,134.39,2293.23
2743, 4.495.000kr. , Søndre Badevej 4D,4600 Køge,106,4,12.19188586,55.45134613,1252.47,1093.86,1631.61,533.06,4429.73
2744, 4.595.000kr. , Godthåbsvej 121,2000 Frederiksberg,94,4,12.51874246,55.68971556,428.32,3484.67,794.61,164.18,772.37
2745, 4.695.000kr. , Sankt Annæ Gade 15,1416 København K,81,3,12.59317996,55.67320555,245.68,2420.7,124.1,108.4,3175.27
2746, 4.695.000kr. , Valdemarsgade 1A,1665 København V,75,3,12.54849267,55.6720902,141.22,1336.15,188.68,246.35,3009.72
2747, 4.995.000kr. , Laksegade 26,1063 København K,76,3,12.5828036,55.67770146,509.15,1237.95,511.72,326.41,2830.99
2748, 5.250.000kr. , Strandvejen 75A,2100 København Ø,86,4,12.57657555,55.71909101,456.7,1725.97,458.48,237.54,3219.7
2749, 5.295.000kr. , Tøndergade 8,1752 København V,85,3,12.54356938,55.67037527,45.94,1776.4,408.97,277.74,3160.38
2750, 5.495.000kr. , Kirkevænget 6C,2500 Valby,94,4,12.52135618,55.66578006,499.54,607.02,635.68,460.56,2767.87
2751, 5.995.000kr. , Sundkaj 79,2150 Nordhavn,103,4,12.59805412,55.70991297,607.99,2670.75,923.24,583.53,3384.28
2752, 6.350.000kr. , Nicoline Kochs Plads 5,8000 Aarhus C,127,3,10.22292974,56.16439294,833.38,2252.73,1179.63,692.48,5899.55
2753, 6.695.000kr. , Rundholtsvej 28,2300 København S,114,3,12.56450561,55.65356295,130.4,3146.38,1911.75,205.14,5262.74
2754, 6.995.000kr. , Johnstrups Alle 10,1923 Frederiksberg C,96,4,12.55089722,55.68089064,238.86,1759.46,335.04,434.51,2321.33
2755, 6.995.000kr. , Grønnegade 29,1107 København K,139,4,12.5830978,55.68135928,161.98,935.19,451.65,218.84,2473.0
2756, 12.600.000kr. , Irma Pedersens Gade 58,8000 Aarhus C,203,4,10.22605987,56.16413676,1049.63,2819.45,1402.98,908.73,6466.27
2757, 548.000kr. , Ågade 21,8500 Grenaa,50,2,10.87398108,56.41158325,493.4,55828.95,1490.98,221.91,1201.49
2758, 795.000kr. , Ægirsvej 3,8920 Randers NV,79,3,10.01480978,56.47666777,673.43,2603.02,1172.26,508.65,3128.99
2759, 845.000kr. , Parkvej 18,4700 Næstved,83,3,11.75573924,55.21825143,548.19,2358.33,764.94,247.94,3240.22
2760, 898.000kr. , Skolegade 91,6700 Esbjerg,63,2,8.44255844,55.46801293,582.58,1356.32,606.34,265.06,1606.71
2761, 1.298.000kr. , Fuglsangsvej 6,9400 Nørresundby,77,2,9.91282508,57.06333098,196.55,903.75,625.55,363.03,2397.15
2762, 1.545.000kr. , Teglgårdsvej 401,3050 Humlebæk,75,3,12.52343558,55.959474,476.27,1254.65,994.15,921.46,13552.6
2763, 1.595.000kr. , Floravænget 25,5250 Odense SV,79,3,10.35460056,55.36381294,402.26,2011.74,1252.76,593.56,3444.47
2764, 1.695.000kr. , Ulbækhusvej 285A,7120 Vejle Øst,85,2,9.6700312,55.71270212,1595.83,8302.78,1566.39,6355.99,11603.37
2765, 1.695.000kr. , Sct Anna Gade 13,3000 Helsingør,48,2,12.6128442,56.03591962,412.53,615.25,553.32,391.66,956.12
2766, 1.795.000kr. , Kollelevbakken 9B,2830 Virum,52,2,12.46195497,55.7905956,818.1,2803.97,146.97,1027.85,9622.74
2767, 1.795.000kr. , Ranunkelvej 173,8471 Sabro,75,3,10.04353339,56.21077433,436.37,9373.99,1665.79,580.97,12559.61
2768, 1.800.000kr. , Søborg Hovedgade 60,2860 Søborg,58,2,12.51711592,55.7329789,458.22,3654.16,476.57,69.32,2851.76
2769, 1.995.000kr. , Jernkilde 20 ,7400 Herning,89,3,8.97383274,56.1352721,724.2,448.99,1084.0,523.38,1226.54
2770, 1.995.000kr. , Øresundsvej 102,2300 København S,37,2,12.62095705,55.66120602,346.9,4303.97,507.1,325.83,1166.61
2771, 2.075.000kr. , Vesterbro 119,9000 Aalborg,80,3,9.91685034,57.0518308,583.5,664.53,425.97,178.08,541.56
2772, 2.195.000kr. , Frankrigsgade 19,2300 København S,52,2,12.60801829,55.66196806,167.18,3485.92,330.11,219.34,1465.45
2773, 2.248.000kr. , Korsørgade 28,2100 København Ø,40,1,12.58328664,55.7071563,202.58,2086.12,318.44,172.17,2274.49
2774, 2.250.000kr. , Plantevej 1,2870 Dyssegård ,58,2,12.52430888,55.73057895,297.3,3409.05,685.37,256.25,2376.05
2775, 2.295.000kr. , Reberbanegade 51,2300 København S,48,2,12.60698056,55.66172317,117.41,3379.58,434.68,241.48,1610.42
2776, 2.295.000kr. , Gartnervang 18,4000 Roskilde,82,3,12.09315897,55.62929394,246.75,1923.52,425.83,267.54,1117.26
2777, 2.375.000kr. , Sdr. Boulevard 228,5000 Odense C,94,3,10.37155671,55.38210705,418.73,416.79,694.22,630.45,637.04
2778, 2.449.000kr. , Rantzausgade 11,2200 København N,49,1,12.55173657,55.68563014,233.7,1836.68,348.83,29.4,1801.82
2779, 2.550.000kr. , Dommervænget 8B,4000 Roskilde,87,4,12.10716969,55.63848222,553.77,1463.41,784.59,794.81,1622.84
2780, 2.550.000kr. , Johan Kellers Vej 47,2450 København SV,59,2,12.53620434,55.65505173,332.21,1795.12,401.49,489.44,4529.69
2781, 2.645.000kr. , Lodbergsvej 245B,6950 Ringkøbing,142,4,8.1139756,56.12307742,5471.81,10252.84,6154.05,516.69,10627.52
2782, 2.695.000kr. , Søbakkevej 6,2640 Hedehusene,73,3,12.2078068,55.64402011,443.44,1512.56,448.26,540.19,9208.12
2783, 2.745.000kr. , Kongelundsvej 59B,2300 København S,69,2,12.58938795,55.63835462,229.42,1605.34,1287.53,126.72,3572.81
2784, 2.775.000kr. , Marstalsgade 28,2100 København Ø,55,2,12.58880922,55.70387694,255.2,1616.75,260.04,340.51,2570.29
2785, 2.795.000kr. , Marstalsgade 28,2100 København Ø,54,2,12.58880922,55.70387694,255.2,1616.75,260.04,340.51,2570.29
2786, 2.850.000kr. , Marstalsgade 51,2100 København Ø,47,2,12.5901867,55.70420377,265.37,1658.02,350.41,430.98,2245.19
2787, 2.895.000kr. , Klostergårdsvej 18,3500 Værløse,96,4,12.37203745,55.78674769,358.8,11161.9,258.21,487.75,10213.52
2788, 2.948.000kr. , Havnegade 5,6700 Esbjerg,142,4,8.45556823,55.46437541,200.13,508.66,732.65,342.46,1334.84
2789, 2.995.000kr. , Sigynsgade 52,2200 København N,61,2,12.5503972,55.70535426,176.77,3610.29,683.54,641.79,1476.74
2790, 2.995.000kr. , Teglvænget 17,9000 Aalborg,136,5,9.94033243,57.04495357,759.46,1866.43,1043.16,560.65,2280.46
2791, 3.050.000kr. , Charlottenlundvej 2B,2900 Hellerup,55,2,12.56297071,55.74170438,205.23,1438.58,556.33,1168.22,2553.88
2792, 3.195.000kr. , Østre Stationsvej 44,5000 Odense C,123,4,10.38002614,55.39909064,478.72,599.42,252.13,282.7,2267.73
2793, 3.385.000kr. , Holmegårdsvej 1B st th ,2920 Charlottenlund,72,3,12.57930932,55.76419269,665.77,1870.24,745.29,308.91,5082.96
2794, 3.595.000kr. , Læssøegade 157,5230 Odense M,130,6,10.38250626,55.37785079,160.77,1381.25,1726.28,1057.28,1808.2
2795, 3.598.000kr. , Vestergade 82,8000 Aarhus C,79,3,10.19790002,56.15704004,806.85,1110.42,620.23,145.01,5201.74
2796, 3.695.000kr. , Duevej 58,2000 Frederiksberg,70,3,12.52932836,55.69137291,233.43,3391.39,129.67,280.22,959.44
2797, 3.795.000kr. , Lyngbyvej 19,2100 København Ø,81,3,12.56085081,55.70906353,290.44,3504.79,554.6,152.89,1798.36
2798, 3.798.000kr. , Ved Amagerport 8,2300 København S,69,2,12.59613095,55.66768793,311.79,2568.44,638.03,320.88,2816.98
2799, 4.495.000kr. , Frederiksstadsgade 7,1667 København V,74,3,12.5473028,55.66905792,171.95,1752.43,273.36,282.46,3426.0
2800, 4.495.000kr. , Pilehøj 6D,3460 Birkerød,142,3,12.41071225,55.83810152,462.29,10286.72,1133.49,2075.26,14346.54
2801, 4.550.000kr. , Plantagevej 80,2610 Rødovre,101,3,12.43781765,55.67757101,758.37,4193.72,1505.01,1265.85,5455.13
2802, 4.595.000kr. , Trollesvej 2,3400 Hillerød,109,3,12.29445056,55.92892405,501.32,1344.36,474.14,121.49,2897.97
2803, 4.595.000kr. , Robert Jacobsens Vej 72,2300 København S,108,3,12.57184554,55.61758916,103.5,1477.4,1043.24,441.28,6627.15
2804, 4.695.000kr. , Valkendorfsgade 9,1151 København K,58,3,12.57784044,55.67998238,170.92,925.5,710.46,378.35,3805.72
2805, 4.745.000kr. , J.M.Thieles Vej 10B,1961 Frederiksberg C,74,3,12.54747637,55.68178713,198.83,2008.74,93.71,398.12,2070.31
2806, 4.750.000kr. , Holsteinsgade 50,2100 København Ø,79,3,12.58730834,55.69948554,167.62,1273.35,53.6,388.62,1890.48
2807, 4.995.000kr. , Ørestads Boulevard 55A,2300 København S,110,2,12.583188,55.63483158,138.01,863.92,547.0,208.68,4582.0
2808, 4.995.000kr. , Klaksvigsgade 10,2300 København S,93,2,12.58060621,55.66744636,320.02,1754.89,860.64,377.98,3459.83
2809, 4.995.000kr. , Finsensvej 77,2000 Frederiksberg,93,4,12.50307817,55.68212304,90.16,3223.88,596.68,154.47,1823.68
2810, 4.998.000kr. , Provstevej 2A,2400 København NV,95,3,12.52686997,55.70467343,265.05,3886.42,192.74,374.88,1709.55
2811, 5.295.000kr. , Bybækvej 13D ,7120 Vejle Øst,146,4,9.58652291,55.70712649,1889.34,3592.41,1898.74,2622.09,4547.79
2812, 5.295.000kr. , Falkoner Alle 33,2000 Frederiksberg,82,3,12.53556554,55.68283139,435.09,2649.88,422.57,210.15,1221.55
2813, 5.698.000kr. , Fiolstræde 32,1171 København K,73,3,12.57249404,55.6816452,315.19,388.0,297.29,93.06,2331.25
2814, 6.165.000kr. , Irma Pedersens Gade 94,8000 Aarhus C,123,3,10.22609813,56.16392211,1049.99,2853.37,1403.34,909.09,6500.18
2815, 6.795.000kr. , Flaskehalsen 15,1799 København V,94,4,12.53602336,55.66504382,222.77,1783.17,421.94,381.97,3679.22
2816, 6.995.000kr. , Hornemansgade 1A,2100 København Ø,102,4,12.57680778,55.7142143,400.91,2275.3,522.67,73.46,2834.56
2817, 7.795.000kr. , Mariendalsvej 73A,2000 Frederiksberg,112,5,12.52860293,55.69180685,247.75,3474.7,215.18,294.54,956.96
2818, 795.000kr. , Floravænget 82 st ,5250 Odense SV,60,2,10.35475422,55.36272249,353.28,2043.07,1317.09,507.38,3482.31
2819, 2.195.000kr. , Hvidovrevej 10,2610 Rødovre,57,0,12.47453464,55.67152053,578.68,3014.81,1239.54,571.04,4314.71
2820, 2.295.000kr. , Astrupvej 91,2700 Brønshøj,62,2,12.49263311,55.70511432,122.78,6224.04,241.59,114.19,3435.94
2821, 2.595.000kr. , Slotsbakken 196 ,2970 Hørsholm,66,2,12.51022939,55.90354592,817.63,666.08,1350.9,917.7,17102.06
2822, 2.995.000kr. , Smedekildevej 29 ,4320 Lejre,90,4,11.97927956,55.59338398,946.69,2029.71,1772.58,1486.53,11254.3
2823, 3.345.000kr. , Astrupvej 93 ,2700 Brønshøj,80,3,12.49262823,55.70516782,118.82,6220.08,249.13,110.13,3443.38
2824, 3.395.000kr. , Husumvej 71,2700 Brønshøj,93,4,12.47862488,55.70416391,482.33,5747.34,552.91,763.48,4293.24
2825, 3.600.000kr. , Rosenkildevej 23,3000 Helsingør,130,5,12.60296733,56.03399318,214.59,1099.84,873.51,565.86,306.61
2826, 3.695.000kr. , Nygårdsvej 41A,2100 København Ø,76,3,12.57068536,55.71160152,219.7,2679.81,602.59,112.57,2664.54
2827, 3.750.000kr. , Tuborgvej 56,2900 Hellerup,73,3,12.56496353,55.72801058,302.02,627.11,837.06,86.16,1978.8
2828, 3.995.000kr. , Digevej 26,2300 København S,89,3,12.58740969,55.64829551,418.96,2386.17,640.27,991.86,3997.44
2829, 4.350.000kr. , Prins Constantins Vej 7 4 th ,2000 Frederiksberg,73,2,12.53897416,55.68828065,105.96,2770.63,652.86,402.85,1718.36
2830, 4.650.000kr. , C.F. Møllers Allé 58,2300 København S,89,3,12.5787687,55.6343303,286.98,938.08,574.8,309.07,4652.94
2831, 5.500.000kr. , Tom Kristensens Vej 44,2300 København S,86,4,12.58508453,55.6614912,336.47,2583.77,348.31,374.88,3516.38
2832, 6.998.000kr. , Brobergsgade 3,1427 København K,102,2,12.5968103,55.67535678,354.99,2700.28,242.32,52.65,3503.87
2833, 7.295.000kr. , Købkes Plads 32,1799 København V,119,4,12.53605652,55.66728243,338.66,1642.32,583.29,42.68,3170.57
2834, 12.500.000kr. , Steenwinkelsvej 9,1966 Frederiksberg C,125,4,12.55111873,55.68311309,267.76,1902.21,392.7,174.04,2078.95
2835, 368.000kr. , Skelvangsvej 153 st mf ,8920 Randers NV,45,2,10.01257746,56.48733297,253.83,3421.24,1240.86,1237.75,4252.26
2836, 995.000kr. , Perikumvej 9,9000 Aalborg,55,1,9.90014867,57.0253766,207.26,2753.86,1355.61,334.89,2352.52
2837, 1.095.000kr. , Parkboulevarden 71,8920 Randers NV,74,2,9.9987868,56.46620462,369.57,1998.16,1292.81,296.77,3633.36
2838, 1.765.000kr. , Rebæk Søpark 3,2650 Hvidovre,61,2,12.45725527,55.66349042,331.9,5114.45,853.33,295.34,3509.07
2839, 1.825.000kr. , Kollelevbakken 3B st th ,2830 Virum,52,2,12.46208521,55.78991831,905.6,2750.98,244.68,1115.36,9555.5
2840, 2.048.000kr. , Lundsfrydvej 9B,2500 Valby,52,2,12.4904143,55.65988489,266.16,2408.46,595.78,673.95,2366.25
2841, 2.150.000kr. , Ørnevang 18,3450 Allerød,92,3,12.35433264,55.88289833,276.69,7645.31,459.5,685.84,8520.94
2842, 2.195.000kr. , Silkeborgvej 116 st th ,8000 Aarhus C,63,2,10.18030065,56.15659387,339.32,2240.14,1328.96,433.08,5024.05
2843, 2.250.000kr. , Taastrup Vænge 43,2630 Taastrup,73,3,12.29222885,55.64476365,283.92,4252.74,619.9,1233.46,9752.09
2844, 2.495.000kr. , Kastrupvej 86,2300 København S,53,2,12.61929914,55.65319358,345.34,3435.09,403.11,274.55,306.76
2845, 2.825.000kr. , Rumæniensgade 4 3 th ,2300 København S,65,2,12.61385811,55.65991681,315.55,3939.43,656.35,344.27,1287.1
2846, 3.395.000kr. , Vestergade 39C,4600 Køge,68,3,12.17626109,55.4580223,400.39,1163.66,766.61,404.77,3486.04
2847, 3.399.000kr. , Østre Havnegade 32 5 4 ,9000 Aalborg,97,3,9.93678853,57.04771246,891.56,1827.79,1223.82,173.01,2047.03
